id,device_id,product_code_id,is_primary
142681,K162758,JOJ,1
142682,K162759,KGN,1
142683,K162760,OVE,1
142684,K162762,GEX,1
142685,K162763,ILY,1
142686,K162764,NKB,1
142687,K162765,GEX,1
142688,K162767,LHQ,1
142689,K162768,DSA,1
142690,K162769,DYB,1
142691,K162770,GEI,1
142692,K162771,KRA,1
142693,K162772,NJR,1
142694,K162774,DTR,1
142695,K162775,JWH,1
142696,K162777,KRA,1
142697,K162778,HJO,1
142698,K162781,GEX,1
142699,K162782,OAP,1
142700,K162783,OBO,1
142701,K162784,OHS,1
142702,K162785,CAF,1
142703,K162786,NKB,1
142704,K162788,MSV,1
142705,K162789,DQO,1
142706,K162790,OMP,1
142707,K162793,DQK,1
142708,K162794,DSY,1
142709,K162795,HSN,1
142710,K162797,OKP,1
142711,K162799,LLZ,1
142712,K162800,KWS,1
142713,K162801,MNH,1
142714,K162802,GEI,1
142715,K162803,DSY,1
142716,K162804,FPA,1
142717,K162805,HTN,1
142718,K162810,GEI,1
142719,K162811,CAN,1
142720,K162812,FPA,1
142721,K162815,KCT,1
142722,K162816,LQZ,1
142723,K162817,ILQ,1
142724,K162818,LZA,1
142725,K162819,LZA,1
142726,K162820,DSP,1
142727,K162821,FMZ,1
142728,K162822,PDJ,1
142729,K162822,JIT,0
142730,K162822,LCP,0
142731,K162824,KWQ,1
142732,K162825,HWC,1
142733,K162826,FPA,1
142734,K162827,PRI,1
142735,K162827,NTM,0
142736,K162827,PMT,0
142737,K162828,PBX,1
142738,K162829,HRS,1
142739,K162830,LLZ,1
142740,K162830,HAW,0
142741,K162830,LNH,0
142742,K162832,CBK,1
142743,K162833,MQK,1
142744,K162836,GCJ,1
142745,K162837,GEX,1
142746,K162838,JAK,1
142747,K162840,MRG,1
142748,K162840,JIT,0
142749,K162840,JJX,0
142750,K162841,HRS,1
142751,K162842,DQX,1
142752,K162843,DWB,1
142753,K162845,IYN,1
142754,K162845,ITX,0
142755,K162845,IYO,0
142756,K162848,NHA,1
142757,K162849,PEK,1
142758,K162850,PNN,1
142759,K162851,GEX,1
142760,K162852,KGO,1
142761,K162853,DZE,1
142762,K162854,JWY,1
142763,K162855,DSI,1
142764,K162856,EGS,1
142765,K162858,LZC,1
142766,K162859,OWB,1
142767,K162860,MQV,1
142768,K162862,IYE,1
142769,K162863,MOS,1
142770,K162864,GXP,1
142771,K162867,DZE,1
142772,K162868,LLZ,1
142773,K162869,LRX,1
142774,K162870,HGX,1
142775,K162873,GWF,1
142776,K162874,HWC,1
142777,K162875,DTK,1
142778,K162877,CBK,1
142779,K162877,BTA,0
142780,K162877,BZE,0
142781,K162877,CAH,0
142782,K162877,CAW,0
142783,K162877,NHJ,0
142784,K162877,NOU,0
142785,K162878,MQF,1
142786,K162879,MAX,1
142787,K162880,GWG,1
142788,K162881,MQE,1
142789,K162882,OWN,1
142790,K162884,HBG,1
142791,K162885,OWN,1
142792,K162886,GEX,1
142793,K162887,KPO,1
142794,K162888,EIH,1
142795,K162890,DZE,1
142796,K162891,GXY,1
142797,K162892,DRF,1
142798,K162894,FOZ,1
142799,K162895,MMI,1
142800,K162895,JIT,0
142801,K162895,JJX,0
142802,K162895,JJY,0
142803,K162896,DTZ,1
142804,K162897,OYE,1
142805,K162898,HRS,1
142806,K162900,PND,1
142807,K162901,NRY,1
142808,K162902,IYN,1
142809,K162902,ITX,0
142810,K162902,IYO,0
142811,K162903,KWT,1
142812,K162903,HSD,0
142813,K162903,KWS,0
142814,K162903,PHX,0
142815,K162905,BZD,1
142816,K162906,KNT,1
142817,K162909,MQB,1
142818,K162911,GQG,1
142819,K162912,NKB,1
142820,K162912,KWP,0
142821,K162912,KWQ,0
142822,K162912,MNH,0
142823,K162912,MNI,0
142824,K162912,OSH,0
142825,K162914,GEX,1
142826,K162915,DXN,1
142827,K162916,EOB,1
142828,K162917,LDH,1
142829,K162918,MAX,1
142830,K162919,HIS,1
142831,K162921,OLO,1
142832,K162922,OOD,1
142833,K162923,LZA,1
142834,K162924,LZA,1
142835,K162925,DRA,1
142836,K162926,EFB,1
142837,K162927,HSB,1
142838,K162929,HAW,1
142839,K162930,FYA,1
142840,K162931,LNH,1
142841,K162932,MUU,1
142842,K162934,FTM,1
142843,K162934,FTL,0
142844,K162934,OXK,0
142845,K162935,OBP,1
142846,K162937,OLO,1
142847,K162940,LNH,1
142848,K162941,GEI,1
142849,K162942,LZO,1
142850,K162942,JDI,0
142851,K162942,KWL,0
142852,K162942,KWY,0
142853,K162942,MEH,0
142854,K162942,OQI,0
142855,K162943,LNH,1
142856,K162944,OVE,1
142857,K162945,OWP,1
142858,K162946,MOS,1
142859,K162947,GDW,1
142860,K162948,MVL,1
142861,K162950,PEX,1
142862,K162951,FPA,1
142863,K162952,INI,1
142864,K162954,NZT,1
142865,K162955,LLZ,1
142866,K162956,MHX,1
142867,K162957,LPH,1
142868,K162958,DTR,1
142869,K162959,LSE,1
142870,K162960,EMA,1
142871,K162961,LSE,1
142872,K162961,JJX,0
142873,K162961,LLM,0
142874,K162962,OLO,1
142875,K162965,FTM,1
142876,K162966,MOS,1
142877,K162967,EBF,1
142878,K162968,BTL,1
142879,K162969,LFZ,1
142880,K162970,DXE,1
142881,K162971,KPR,1
142882,K162972,IYO,1
142883,K162972,ITX,0
142884,K162972,OIJ,0
142885,K162973,NAY,1
142886,K162974,HRS,1
142887,K162977,GKZ,1
142888,K162979,FJL,1
142889,K162979,GEI,0
142890,K162979,KQT,0
142891,K162982,LZA,1
142892,K162986,MAX,1
142893,K162987,IPF,1
142894,K162988,DXC,1
142895,K162989,EZL,1
142896,K162990,IZL,1
142897,K162991,IZI,1
142898,K162992,LJH,1
142899,K162993,FRG,1
142900,K162994,OAP,1
142901,K162995,NKB,1
142902,K162996,HTN,1
142903,K162999,HCG,1
142904,K163000,DQY,1
142905,K163001,PTD,1
142906,K163002,KNT,1
142907,K163003,HRS,1
142908,K163004,DQX,1
142909,K163005,OWT,1
142910,K163006,LON,1
142911,K163006,LTT,0
142912,K163006,LTW,0
142913,K163007,HRS,1
142914,K163008,DTA,1
142915,K163009,GEX,1
142916,K163011,NKB,1
142917,K163013,LLZ,1
142918,K163014,HSB,1
142919,K163015,JJY,1
142920,K163017,LZC,1
142921,K163018,FGE,1
142922,K163019,MQB,1
142923,K163020,IYN,1
142924,K163020,ITX,0
142925,K163020,IYO,0
142926,K163021,HKI,1
142927,K163023,MUI,1
142928,K163024,MUI,1
142929,K163025,FIE,1
142930,K163026,MUI,1
142931,K163027,MUI,1
142932,K163028,JEC,1
142933,K163028,KTT,0
142934,K163028,LXT,0
142935,K163029,LFD,1
142936,K163031,DXE,1
142937,K163032,NDN,1
142938,K163034,MBI,1
142939,K163035,LZA,1
142940,K163037,HRX,1
142941,K163038,HWC,1
142942,K163039,HRS,1
142943,K163041,LZA,1
142944,K163042,PQZ,1
142945,K163043,DZE,1
142946,K163044,HRS,1
142947,K163045,DXN,1
142948,K163046,HRS,1
142949,K163048,LLZ,1
142950,K163049,NBY,1
142951,K163050,MUI,1
142952,K163051,DXE,1
142953,K163052,KNW,1
142954,K163053,JIT,1
142955,K163054,DXT,1
142956,K163055,JOW,1
142957,K163056,NKB,1
142958,K163057,PLQ,1
142959,K163058,ODG,1
142960,K163060,DZE,1
142961,K163061,KWQ,1
142962,K163062,FRO,1
142963,K163063,IZL,1
142964,K163064,EBZ,1
142965,K163065,MWI,1
142966,K163066,MOS,1
142967,K163067,IPF,1
142968,K163067,GZJ,0
142969,K163067,KQX,0
142970,K163068,FAD,1
142971,K163069,NEZ,1
142972,K163070,MUD,1
142973,K163071,LLZ,1
142974,K163073,JKA,1
142975,K163076,LLZ,1
142976,K163077,IYN,1
142977,K163077,ITX,0
142978,K163077,IYO,0
142979,K163078,JIT,1
142980,K163079,ILY,1
142981,K163081,KWY,1
142982,K163082,IYN,1
142983,K163082,ITX,0
142984,K163082,IYO,0
142985,K163083,LON,1
142986,K163083,LTT,0
142987,K163083,LTW,0
142988,K163084,DXT,1
142989,K163085,OZN,1
142990,K163086,HRS,1
142991,K163087,NBW,1
142992,K163088,DZE,1
142993,K163090,FAS,1
142994,K163090,FDC,0
142995,K163090,GEI,0
142996,K163091,BWF,1
142997,K163092,KNT,1
142998,K163093,FMI,1
142999,K163094,KLW,1
143000,K163095,LSR,1
143001,K163096,NKB,1
143002,K163098,GDW,1
143003,K163099,NDC,1
143004,K163101,DJG,1
143005,K163101,DLJ,0
143006,K163101,LAS,0
143007,K163102,GCJ,1
143008,K163103,GEX,1
143009,K163104,KWQ,1
143010,K163105,NEY,1
143011,K163106,GEI,1
143012,K163107,HIS,1
143013,K163109,CBF,1
143014,K163113,DXN,1
143015,K163114,LOX,1
143016,K163115,KPR,1
143017,K163116,LNH,1
143018,K163117,NJM,1
143019,K163118,NEY,1
143020,K163119,LLZ,1
143021,K163120,IYN,1
143022,K163120,ITX,0
143023,K163120,IYO,0
143024,K163121,IYN,1
143025,K163121,ITX,0
143026,K163121,IYO,0
143027,K163122,LLZ,1
143028,K163123,GEX,1
143029,K163125,IPF,1
143030,K163126,LZA,1
143031,K163127,CBK,1
143032,K163128,GEX,1
143033,K163131,EBW,1
143034,K163133,DBM,1
143035,K163135,DQA,1
143036,K163136,HGX,1
143037,K163137,OHS,1
143038,K163138,IYN,1
143039,K163138,ITX,0
143040,K163138,IYO,0
143041,K163139,OTK,1
143042,K163140,OWB,1
143043,K163140,JAA,0
143044,K163140,OXO,0
143045,K163141,DQO,1
143046,K163142,GAT,1
143047,K163142,HXK,0
143048,K163142,NBH,0
143049,K163144,FRC,1
143050,K163146,LZC,1
143051,K163148,HWC,1
143052,K163149,GWN,1
143053,K163150,IKN,1
143054,K163150,HCC,0
143055,K163150,KQX,0
143056,K163152,FTL,1
143057,K163153,NUH,1
143058,K163154,MOF,1
143059,K163155,NXC,1
143060,K163156,PBF,1
143061,K163157,MQB,1
143062,K163158,LLZ,1
143063,K163159,NBW,1
143064,K163160,FPA,1
143065,K163161,FMF,1
143066,K163162,MEG,1
143067,K163163,GWQ,1
143068,K163165,NGX,1
143069,K163166,NUH,1
143070,K163167,JWH,1
143071,K163168,LYZ,1
143072,K163169,FGE,1
143073,K163170,OAP,1
143074,K163171,PME,1
143075,K163172,DRS,1
143076,K163173,OHT,1
143077,K163174,LOX,1
143078,K163175,MUH,1
143079,K163176,PBX,1
143080,K163177,MST,1
143081,K163179,GBM,1
143082,K163180,MAX,1
143083,K163181,OWI,1
143084,K163182,HBB,1
143085,K163182,DWH,0
143086,K163182,EQJ,0
143087,K163182,ERL,0
143088,K163182,GET,0
143089,K163182,HBE,0
143090,K163182,HSZ,0
143091,K163182,KFK,0
143092,K163183,HGX,1
143093,K163184,LSL,1
143094,K163184,MKZ,0
143095,K163184,OOI,0
143096,K163185,HBI,1
143097,K163188,FRO,1
143098,K163190,GEI,1
143099,K163191,FYA,1
143100,K163192,LNH,1
143101,K163193,LPH,1
143102,K163193,KWY,0
143103,K163193,LZO,0
143104,K163194,DZE,1
143105,K163195,OBO,1
143106,K163196,GEX,1
143107,K163197,GEX,1
143108,K163200,LOX,1
143109,K163201,INI,1
143110,K163203,KPR,1
143111,K163204,ITI,1
143112,K163205,MOS,1
143113,K163206,KXK,1
143114,K163207,EBF,1
143115,K163209,HAW,1
143116,K163210,JAA,1
143117,K163210,KPR,0
143118,K163210,MQB,0
143119,K163211,LNH,1
143120,K163211,LNI,0
143121,K163211,MOS,0
143122,K163212,FTL,1
143123,K163213,JAK,1
143124,K163214,LKF,1
143125,K163215,KHG,1
143126,K163216,BSP,1
143127,K163217,OXF,1
143128,K163217,OWT,0
143129,K163217,OWZ,0
143130,K163217,OXC,0
143131,K163220,LCM,1
143132,K163221,OLO,1
143133,K163221,HAW,0
143134,K163221,LLZ,0
143135,K163222,GEX,1
143136,K163223,LGM,1
143137,K163224,MUH,1
143138,K163225,OOX,1
143139,K163226,JDR,1
143140,K163228,EIH,1
143141,K163230,MAX,1
143142,K163231,LIT,1
143143,K163232,LLZ,1
143144,K163233,DQY,1
143145,K163234,OUO,1
143146,K163234,KPS,0
143147,K163234,LNH,0
143148,K163234,LNI,0
143149,K163235,DXN,1
143150,K163236,GXI,1
143151,K163238,EIH,1
143152,K163239,EFA,1
143153,K163244,GEH,1
143154,K163245,LXJ,1
143155,K163246,MAX,1
143156,K163247,ERL,1
143157,K163248,EOQ,1
143158,K163249,BZG,1
143159,K163250,LLZ,1
143160,K163251,EIH,1
143161,K163252,MUE,1
143162,K163253,LLZ,1
143163,K163254,HQD,1
143164,K163255,DXN,1
143165,K163256,FLL,1
143166,K163257,OCT,1
143167,K163258,MBI,1
143168,K163259,DQY,1
143169,K163260,PRE,1
143170,K163261,FZP,1
143171,K163264,MCW,1
143172,K163265,ODP,1
143173,K163266,OCC,1
143174,K163266,OOI,0
143175,K163266,OZE,0
143176,K163267,LZA,1
143177,K163268,DYB,1
143178,K163269,OVD,1
143179,K163270,GWN,1
143180,K163271,CGA,1
143181,K163272,PCU,1
143182,K163273,MJH,1
143183,K163274,JOZ,1
143184,K163276,DXN,1
143185,K163277,BSJ,1
143186,K163279,KCT,1
143187,K163280,IRP,1
143188,K163281,JAK,1
143189,K163282,MUH,1
143190,K163283,BTT,1
143191,K163284,JAK,1
143192,K163285,LLZ,1
143193,K163286,OWB,1
143194,K163288,KPI,1
143195,K163289,JAK,1
143196,K163290,LLZ,1
143197,K163292,BSP,1
143198,K163293,HRS,1
143199,K163294,LLZ,1
143200,K163295,IMD,1
143201,K163296,JAK,1
143202,K163297,JAK,1
143203,K163298,JWY,1
143204,K163300,CAH,1
143205,K163301,NKB,1
143206,K163301,KWP,0
143207,K163301,KWQ,0
143208,K163301,MNH,0
143209,K163301,MNI,0
143210,K163301,OSH,0
143211,K163302,MUE,1
143212,K163303,HWC,1
143213,K163306,PPN,1
143214,K163307,MMX,1
143215,K163308,KIJ,1
143216,K163310,MQV,1
143217,K163311,KRO,1
143218,K163312,LNH,1
143219,K163312,LNI,0
143220,K163312,MOS,0
143221,K163313,ITX,1
143222,K163314,DQY,1
143223,K163315,PBJ,1
143224,K163316,DSA,1
143225,K163317,EBW,1
143226,K163318,MQF,1
143227,K163320,HET,1
143228,K163321,DWM,1
143229,K163322,HBL,1
143230,K163323,KTT,1
143231,K163324,LLZ,1
143232,K163326,GWJ,1
143233,K163326,ETN,0
143234,K163326,GWE,0
143235,K163326,GWF,0
143236,K163327,HTY,1
143237,K163328,MUE,1
143238,K163329,OHS,1
143239,K163331,LNH,1
143240,K163332,JWH,1
143241,K163334,DXG,1
143242,K163334,DXN,0
143243,K163334,GWQ,0
143244,K163335,PGY,1
143245,K163336,NUA,1
143246,K163337,FLE,1
143247,K163338,OLO,1
143248,K163339,DPT,1
143249,K163341,JAK,1
143250,K163342,JPI,1
143251,K163343,HKY,1
143252,K163345,OGZ,1
143253,K163346,EBF,1
143254,K163347,NUA,1
143255,K163349,DZE,1
143256,K163350,NHA,1
143257,K163352,IOR,1
143258,K163353,DXE,1
143259,K163355,GZL,1
143260,K163356,KRA,1
143261,K163357,OPP,1
143262,K163358,FOZ,1
143263,K163359,LAO,1
143264,K163361,HRS,1
143265,K163363,NKB,1
143266,K163364,MAX,1
143267,K163366,KWQ,1
143268,K163367,PFX,1
143269,K163368,HSB,1
143270,K163370,DHB,1
143271,K163372,LOX,1
143272,K163373,GEI,1
143273,K163374,MRW,1
143274,K163375,NKG,1
143275,K163376,DXO,1
143276,K163377,EOQ,1
143277,K163378,BYI,1
143278,K163379,OLO,1
143279,K163380,PNO,1
143280,K163381,DQK,1
143281,K163382,DQA,1
143282,K163383,HRS,1
143283,K163385,DZE,1
143284,K163386,MAX,1
143285,K163387,OMP,1
143286,K163388,POY,1
143287,K163390,PAM,1
143288,K163393,NUH,1
143289,K163394,KPS,1
143290,K163395,NUC,1
143291,K163396,IYN,1
143292,K163396,ITX,0
143293,K163396,IYO,0
143294,K163396,OBJ,0
143295,K163397,MBF,1
143296,K163397,KWS,0
143297,K163397,KWT,0
143298,K163397,PHX,0
143299,K163398,NHA,1
143300,K163399,FAD,1
143301,K163400,KZH,1
143302,K163401,LJL,1
143303,K163402,EBW,1
143304,K163405,LLZ,1
143305,K163406,CHH,1
143306,K163406,JGY,0
143307,K163406,LBR,0
143308,K163407,MXC,1
143309,K163408,OCL,1
143310,K163409,MAX,1
143311,K163410,KPR,1
143312,K163412,CCW,1
143313,K163414,ELC,1
143314,K163415,GEI,1
143315,K163416,PGW,1
143316,K163418,DHA,1
143317,K163420,PNO,1
143318,K163421,LLZ,1
143319,K163422,ODP,1
143320,K163423,OAS,1
143321,K163424,FEQ,1
143322,K163425,HRS,1
143323,K163426,DQX,1
143324,K163427,IYN,1
143325,K163427,ITX,0
143326,K163427,IYO,0
143327,K163428,PEK,1
143328,K163429,OXO,1
143329,K163430,FRO,1
143330,K163432,IOR,1
143331,K163433,CGA,1
143332,K163435,BSP,1
143333,K163436,JSM,1
143334,K163437,PVZ,1
143335,K163439,HAW,1
143336,K163440,JDR,1
143337,K163441,LZO,1
143338,K163442,GEI,1
143339,K163443,IYN,1
143340,K163443,ITX,0
143341,K163443,IYO,0
143342,K163444,DQX,1
143343,K163446,JXI,1
143344,K163447,PEM,1
143345,K163448,HCC,1
143346,K163448,KZM,0
143347,K163448,NUW,0
143348,K163449,GEX,1
143349,K163450,GEI,1
143350,K163451,IPL,1
143351,K163452,LJS,1
143352,K163453,DRG,1
143353,K163453,DSI,0
143354,K163453,MHX,0
143355,K163454,GDW,1
143356,K163455,ORC,1
143357,K163456,GXQ,1
143358,K163457,JXI,1
143359,K163458,MPB,1
143360,K163459,MHX,1
143361,K163460,DSI,1
143362,K163461,GXI,1
143363,K163462,JHX,1
143364,K163462,DDR,0
143365,K163462,KHO,0
143366,K163464,BZD,1
143367,K163465,GKR,1
143368,K163467,NJM,1
143369,K163468,MUM,1
143370,K163469,KTI,1
143371,K163470,NFO,1
143372,K163471,PEK,1
143373,K163472,MUD,1
143374,K163473,DXN,1
143375,K163474,OVE,1
143376,K163475,OBO,1
143377,K163476,LFD,1
143378,K163478,OBJ,1
143379,K163479,LIT,1
143380,K163480,EBF,1
143381,K163481,MAX,1
143382,K163482,EBI,1
143383,K163483,EFB,1
143384,K163484,PMC,1
143385,K163485,CAF,1
143386,K163486,KTT,1
143387,K163486,HRS,0
143388,K163486,HTY,0
143389,K163486,HWC,0
143390,K163487,JDW,1
143391,K163488,HSB,1
143392,K163489,HWC,1
143393,K163490,PZI,1
143394,K163491,ODP,1
143395,K163492,FDF,1
143396,K163494,ODP,1
143397,K163495,NEZ,1
143398,K163497,KWZ,1
143399,K163497,LWJ,0
143400,K163497,LZO,0
143401,K163498,GGN,1
143402,K163500,LHN,1
143403,K163502,ITX,1
143404,K163504,LSR,1
143405,K163505,IYN,1
143406,K163505,ITX,0
143407,K163505,IYO,0
143408,K163506,MAX,1
143409,K163507,PBZ,1
143410,K163508,JKA,1
143411,K163509,PNZ,1
143412,K163510,IYN,1
143413,K163510,ITX,0
143414,K163510,IYO,0
143415,K163511,MEG,1
143416,K163512,DSI,1
143417,K163512,DQK,0
143418,K163512,DSH,0
143419,K163512,DXH,0
143420,K163513,FOZ,1
143421,K163516,FLL,1
143422,K163517,JWY,1
143423,K163518,FLL,1
143424,K163519,EHD,1
143425,K163521,JIT,1
143426,K163522,PMN,1
143427,K163523,GDW,1
143428,K163524,DWP,1
143429,K163525,DBM,1
143430,K163525,JIT,0
143431,K163525,JJX,0
143432,K163526,LBI,1
143433,K163528,JAK,1
143434,K163529,FRO,1
143435,K163530,KDI,1
143436,K163531,DTQ,1
143437,K163533,LLZ,1
143438,K163534,JIT,1
143439,K163535,DSH,1
143440,K163536,PEX,1
143441,K163537,EOQ,1
143442,K163538,NBS,1
143443,K163538,JIT,0
143444,K163538,JJX,0
143445,K163539,LLZ,1
143446,K163541,PBY,1
143447,K163542,DSP,1
143448,K163543,OVD,1
143449,K163543,MAX,0
143450,K163543,MQP,0
143451,K163543,ODP,0
143452,K163544,JIT,1
143453,K163546,JIT,1
143454,K163547,GXY,1
143455,K163548,GEI,1
143456,K163548,HGI,0
143457,K163548,LFL,0
143458,K163549,DXE,1
143459,K163550,NFO,1
143460,K163551,OOE,1
143461,K163551,HNO,0
143462,K163551,HQC,0
143463,K163552,OHT,1
143464,K163553,LZA,1
143465,K163554,KHE,1
143466,K163556,KKX,1
143467,K163557,DZE,1
143468,K163558,GWN,1
143469,K163560,OWQ,1
143470,K163563,LON,1
143471,K163563,LTT,0
143472,K163563,LTW,0
143473,K163564,HJO,1
143474,K163565,HBC,1
143475,K163565,ERL,0
143476,K163565,HBB,0
143477,K163565,HBE,0
143478,K163565,HSZ,0
143479,K163566,NKB,1
143480,K163568,EBD,1
143481,K163569,LFZ,1
143482,K163570,DIO,1
143483,K163571,PCI,1
143484,K163572,KXK,1
143485,K163574,LLZ,1
143486,K163575,DQX,1
143487,K163576,FTL,1
143488,K163577,LZO,1
143489,K163578,FMI,1
143490,K163579,JEY,1
143491,K163580,LRK,1
143492,K163581,OLO,1
143493,K163584,MHX,1
143494,K163584,DSH,0
143495,K163584,DSI,0
143496,K163584,MLD,0
143497,K163584,MSX,0
143498,K163585,LZO,1
143499,K163586,PIF,1
143500,K163587,OWP,1
143501,K163589,HSB,1
143502,K163590,JXM,1
143503,K163591,NZW,1
143504,K163593,HRS,1
143505,K163595,MAX,1
143506,K163596,IYN,1
143507,K163596,ITX,0
143508,K163596,IYO,0
143509,K163597,PUR,1
143510,K163598,KCT,1
143511,K163600,KCT,1
143512,K163601,FLL,1
143513,K163602,KWQ,1
143514,K163603,FLL,1
143515,K163604,NKB,1
143516,K163605,EBZ,1
143517,K163606,DXN,1
143518,K163607,DPS,1
143519,K163608,PST,1
143520,K163609,NHV,1
143521,K163610,JDX,1
143522,K163610,DZI,0
143523,K163610,ERL,0
143524,K163610,HBE,0
143525,K163610,HWE,0
143526,K163611,NUH,1
143527,K163611,NGX,0
143528,K163611,NYN,0
143529,K163613,EBZ,1
143530,K163614,FDT,1
143531,K163615,GEI,1
143532,K163617,OLZ,1
143533,K163618,DXE,1
143534,K163619,OUO,1
143535,K163620,JOW,1
143536,K163621,MQV,1
143537,K163622,LLZ,1
143538,K163623,LLZ,1
143539,K163624,MQB,1
143540,K163625,KWQ,1
143541,K163626,OZZ,1
143542,K163627,HSB,1
143543,K163628,OCC,1
143544,K163629,JJY,1
143545,K163632,LQJ,1
143546,K163632,FFS,0
143547,K163632,MPA,0
143548,K163633,LCP,1
143549,K163634,DZE,1
143550,K163635,IYN,1
143551,K163635,ITX,0
143552,K163635,IYO,0
143553,K163635,OBJ,0
143554,K163636,OCC,1
143555,K163636,NSU,0
143556,K163636,OEM,0
143557,K163636,OEP,0
143558,K163636,OOU,0
143559,K163636,OQW,0
143560,K163636,OTG,0
143561,K163636,OZE,0
143562,K163636,OZX,0
143563,K163636,OZY,0
143564,K163637,LON,1
143565,K163638,GEX,1
143566,K163639,NBY,1
143567,K163640,DZE,1
143568,K163643,JAK,1
143569,K163644,OMA,1
143570,K163644,OLT,0
143571,K163644,OMB,0
143572,K163644,ORT,0
143573,K163645,OMD,1
143574,K163646,FRC,1
143575,K163647,MUU,1
143576,K163648,DXN,1
143577,K163649,DSJ,1
143578,K163649,CCK,0
143579,K163649,DQA,0
143580,K163649,DSA,0
143581,K163649,DSK,0
143582,K163649,DXN,0
143583,K163649,FLL,0
143584,K163650,HRS,1
143585,K163651,GAT,1
143586,K163652,NSU,1
143587,K163653,HSB,1
143588,K163654,GCJ,1
143589,K163655,GEX,1
143590,K163656,KTT,1
143591,K163657,DRY,1
143592,K163658,CEW,1
143593,K163659,FYD,1
143594,K163660,LOX,1
143595,K163661,MOS,1
143596,K163664,NDC,1
143597,K163665,MNR,1
143598,K163666,HAW,1
143599,K163667,PBY,1
143600,K163668,LLZ,1
143601,K163669,PHX,1
143602,K163669,HSD,0
143603,K163669,KWT,0
143604,K163670,OVD,1
143605,K163672,MAI,1
143606,K163673,ODP,1
143607,K163674,NUC,1
143608,K163675,FET,1
143609,K163675,NTN,0
143610,K163675,NWB,0
143611,K163675,PEA,0
143612,K163676,GAM,1
143613,K163677,PNN,1
143614,K163679,DXN,1
143615,K163683,DXN,1
143616,K163684,GEH,1
143617,K163687,IYX,1
143618,K163688,IYN,1
143619,K163688,ITX,0
143620,K163688,IYO,0
143621,K163689,NXC,1
143622,K163690,IYN,1
143623,K163690,ITX,0
143624,K163690,IYO,0
143625,K163690,LLZ,0
143626,K163691,IYN,1
143627,K163691,ITX,0
143628,K163691,IYO,0
143629,K163693,DXC,1
143630,K163694,DRG,1
143631,K163695,LSR,1
143632,K163696,MNR,1
143633,K163698,GDW,1
143634,K163699,DTK,1
143635,K163700,HSX,1
143636,K163701,KRA,1
143637,K163702,IYN,1
143638,K163702,ITX,0
143639,K163702,IYO,0
143640,K163703,MQB,1
143641,K163704,JXM,1
143642,K163704,DIO,0
143643,K163704,DIS,0
143644,K163704,DJG,0
143645,K163704,DJR,0
143646,K163704,DKZ,0
143647,K163704,JXN,0
143648,K163704,LAF,0
143649,K163704,LCM,0
143650,K163704,LDJ,0
143651,K163704,LFG,0
143652,K163705,EHD,1
143653,K163707,MAX,1
143654,K163708,LGZ,1
143655,K163709,MTD,1
143656,K163710,HWC,1
143657,K163711,JAK,1
143658,K163712,IYN,1
143659,K163712,ITX,0
143660,K163712,IYO,0
143661,K163713,LSR,1
143662,K163714,NPM,1
143663,K163715,OWB,1
143664,K170001,HQD,1
143665,K170002,FPA,1
143666,K170003,PYO,1
143667,K170005,MXZ,1
143668,K170007,HQD,1
143669,K170008,KNW,1
143670,K170009,PLA,1
143671,K170010,FAD,1
143672,K170011,OLO,1
143673,K170012,HWC,1
143674,K170013,NHA,1
143675,K170014,DXT,1
143676,K170016,FTM,1
143677,K170018,PGW,1
143678,K170019,JAK,1
143679,K170020,DYB,1
143680,K170021,HWC,1
143681,K170022,NHA,1
143682,K170023,JAK,1
143683,K170024,DTL,1
143684,K170025,DXT,1
143685,K170026,NEU,1
143686,K170027,MAV,1
143687,K170028,MYA,1
143688,K170029,KFM,1
143689,K170030,GCJ,1
143690,K170031,DZE,1
143691,K170032,MWI,1
143692,K170037,CBK,1
143693,K170037,BTI,0
143694,K170037,NOU,0
143695,K170038,HWC,1
143696,K170039,FRC,1
143697,K170040,HWC,1
143698,K170041,DQY,1
143699,K170044,NHA,1
143700,K170045,NKB,1
143701,K170046,IYO,1
143702,K170047,MWI,1
143703,K170047,DQA,0
143704,K170047,DSH,0
143705,K170047,DXN,0
143706,K170047,FLL,0
143707,K170047,NBW,0
143708,K170049,NFT,1
143709,K170049,NFV,0
143710,K170049,NFW,0
143711,K170049,NFY,0
143712,K170049,NGG,0
143713,K170049,NGL,0
143714,K170049,NGM,0
143715,K170049,PTG,0
143716,K170049,PTH,0
143717,K170050,EIH,1
143718,K170052,HQC,1
143719,K170052,HQE,0
143720,K170052,HQF,0
143721,K170053,LRK,1
143722,K170054,GEI,1
143723,K170055,MQP,1
143724,K170056,HWC,1
143725,K170058,IYE,1
143726,K170059,MCW,1
143727,K170060,GEX,1
143728,K170060,ONF,0
143729,K170060,ONG,0
143730,K170061,NKB,1
143731,K170061,MNH,0
143732,K170061,MNI,0
143733,K170064,NBW,1
143734,K170065,JFM,1
143735,K170066,OAS,1
143736,K170067,HQF,1
143737,K170068,ILY,1
143738,K170069,LLZ,1
143739,K170070,FRC,1
143740,K170071,BXQ,1
143741,K170072,KWY,1
143742,K170072,JDI,0
143743,K170072,KWL,0
143744,K170072,KWZ,0
143745,K170072,LWJ,0
143746,K170072,LZO,0
143747,K170073,GEX,1
143748,K170074,ODP,1
