id,product_code_id,premarket_preview_id
6857,LGB,DMD
6858,GPM,DMD
6859,DJN,DCTD
6860,HEH,OHT3
6861,HEH,DHT3B
6862,GNM,DMD
6863,FNN,DHT3C
6864,FNN,OHT3
6865,MBL,OHT6
6866,MBL,DHT6A
6867,MSX,DHT2A
6868,MSX,OHT2
6869,HLN,DHT1A
6870,HLN,OHT1
6871,DKZ,DCTD
6872,PHN,OHT3
6873,PHN,DHT3A
6874,DEP,OIR
6875,KZK,DMD
6876,LFE,DHT1B
6877,LFE,OHT1
6878,ISB,DHT5B
6879,ISB,OHT5
6880,JIX,DCTD
6881,ESE,DHT1C
6882,ESE,OHT1
6883,JGF,DCTD
6884,OZR,DHT1C
6885,OZR,OHT1
6886,LQJ,DHT1A
6887,LQJ,OHT1
6888,NZU,OHT3
6889,NZU,DHT3B
6890,HPM,DHT1A
6891,HPM,OHT1
6892,MOI,DIHD
6893,QIZ,DHT3C
6894,QIZ,OHT3
6895,KYA,OIR
6896,MOT,OIR
6897,JFY,DCTD
6898,INC,DHT5B
6899,INC,OHT5
6900,GRH,DMD
6901,PTJ,DMD
6902,IFO,DIHD
6903,FKT,OHT3
6904,FKT,DHT3A
6905,NNT,DHT1C
6906,NNT,OHT1
6907,IWR,OIR
6908,CBK,DHT1C
6909,CBK,OHT1
6910,JHI,DCTD
6911,OYB,DMD
6912,ETY,DHT1C
6913,ETY,OHT1
6914,DWB,DHT2B
6915,DWB,OHT2
6916,FLI,DHT4B
6917,FLI,OHT4
6918,ILH,DHT5B
6919,ILH,OHT5
6920,PYV,DCTD
6921,KYK,OHT6
6922,KYK,DHT6A
6923,JRC,DCTD
6924,LSC,DMD
6925,FPS,DHT3C
6926,FPS,OHT3
6927,INY,DHT5B
6928,INY,OHT5
6929,JJG,DCTD
6930,GFJ,DHT4A
6931,GFJ,OHT4
6932,HFC,OHT3
6933,HFC,DHT3B
6934,MPU,OHT3
6935,MPU,DHT3B
6936,LEW,DCTD
6937,MTI,CBER
6938,EGI,DHT1B
6939,EGI,OHT1
6940,DFJ,DIHD
6941,IKW,DHT5B
6942,IKW,OHT5
6943,JLR,DCTD
6944,DWQ,DHT2B
6945,DWQ,OHT2
6946,GAZ,DHT3C
6947,GAZ,OHT3
6948,FFR,OHT3
6949,FFR,DHT3A
6950,GOD,DMD
6951,HEK,OHT3
6952,HEK,DHT3B
6953,HZX,OIR
6954,KKC,OIR
6955,PYS,DMD
6956,QBD,DMD
6957,PCD,DHT5B
6958,PCD,OHT5
6959,GEA,DHT4A
6960,GEA,OHT4
6961,PKJ,DHT1B
6962,PKJ,OHT1
6963,PKO,DHT4A
6964,PKO,OHT4
6965,JSJ,DMD
6966,GKN,DIHD
6967,JFJ,DCTD
6968,OQQ,OIR
6969,NWZ,DMD
6970,MAE,DHT2B
6971,MAE,OHT2
6972,NCF,DHT1A
6973,NCF,OHT1
6974,OUP,DHT4A
6975,OUP,OHT4
6976,LAZ,DCTD
6977,NXO,DIHD
6978,PTU,OHT3
6979,PTU,DHT3A
6980,MVX,CBER
6981,FIE,OHT3
6982,FIE,DHT3A
6983,KSP,CBER
6984,KQI,DIHD
6985,EZL,OHT3
6986,EZL,DHT3B
6987,FIR,OHT3
6988,FIR,DHT3A
6989,OTG,DMD
6990,KNH,OHT3
6991,KNH,DHT3B
6992,CZK,DIHD
6993,FFG,OHT3
6994,FFG,DHT3B
6995,JJE,DCTD
6996,FSA,DHT3C
6997,FSA,OHT3
6998,CIL,DCTD
6999,HEE,OHT3
7000,HEE,DHT3B
7001,HGD,OHT3
7002,HGD,DHT3B
7003,KDL,OHT3
7004,KDL,DHT3A
7005,JEF,DHT1C
7006,JEF,OHT1
7007,LAS,DCTD
7008,JWM,OIR
7009,GTZ,DMD
7010,EIS,DHT1B
7011,EIS,OHT1
7012,PND,DHT3C
7013,PND,OHT3
7014,MCT,DMD
7015,PXF,DHT3C
7016,PXF,OHT3
7017,PEU,DMD
7018,OXL,DHT4B
7019,OXL,OHT4
7020,JBO,DIHD
7021,NQF,OIR
7022,OKS,DHT1A
7023,OKS,OHT1
7024,LGG,OHT6
7025,LGG,DHT6A
7026,MDP,OHT3
7027,MDP,DHT3A
7028,IDZ,OIR
7029,MYH,DHT4A
7030,MYH,OHT4
7031,NGO,DCTD
7032,ODR,DHT4A
7033,ODR,OHT4
7034,PMV,DHT5B
7035,PMV,OHT5
7036,ILG,DHT5B
7037,ILG,OHT5
7038,KBQ,DHT1C
7039,KBQ,OHT1
7040,ICG,OIR
7041,NJL,OHT6
7042,NJL,DHT6A
7043,PIL,DIHD
7044,MPL,DHT1B
7045,MPL,OHT1
7046,FME,DHT4B
7047,FME,OHT4
7048,PWZ,DHT3C
7049,PWZ,OHT3
7050,PTQ,OHT3
7051,PTQ,DHT3A
7052,KDY,OIR
7053,NJK,DHT1C
7054,NJK,OHT1
7055,IZQ,OHT2
7056,IZQ,DHT2C
7057,PQW,DCTD
7058,MHZ,DHT5B
7059,MHZ,OHT5
7060,QDQ,OIR
7061,ITM,DHT5B
7062,ITM,OHT5
7063,GNJ,DMD
7064,KTX,OHT6
7065,KTX,DHT6A
7066,EPF,DHT1C
7067,EPF,OHT1
7068,DWM,DHT1C
7069,DWM,OHT1
7070,ITI,DHT5B
7071,ITI,OHT5
7072,MLR,DHT4B
7073,MLR,OHT4
7074,MPC,DHT2A
7075,MPC,OHT2
7076,CEK,DCTD
7077,JXH,DHT5A
7078,JXH,OHT5
7079,LWL,DHT1A
7080,LWL,OHT1
7081,EAK,OIR
7082,PKY,DHT4B
7083,PKY,OHT4
7084,EAY,DHT1B
7085,EAY,OHT1
7086,MGV,DCTD
7087,KIA,DHT3C
7088,KIA,OHT3
7089,HLZ,DHT1A
7090,HLZ,OHT1
7091,LQP,DMD
7092,MAM,DIHD
7093,HDZ,OHT3
7094,HDZ,DHT3B
7095,MAB,DHT2B
7096,MAB,OHT2
7097,IFJ,OIR
7098,FTC,DHT4A
7099,FTC,OHT4
7100,QFO,DMD
7101,OAI,DMD
7102,JOB,DCTD
7103,JIF,DCTD
7104,GSN,DMD
7105,GSW,DMD
7106,CZP,DIHD
7107,KZO,DHT1B
7108,KZO,OHT1
7109,LBH,DHT1B
7110,LBH,OHT1
7111,DAT,DIHD
7112,MQT,DHT3C
7113,MQT,OHT3
7114,GZQ,DHT5A
7115,GZQ,OHT5
7116,GYE,DHT5A
7117,GYE,OHT5
7118,KLO,DCTD
7119,NSR,DHT1B
7120,NSR,OHT1
7121,OCQ,OHT3
7122,OCQ,DHT3B
7123,GNE,DMD
7124,NKN,DHT3C
7125,NKN,OHT3
7126,JOZ,DIHD
7127,MQW,DHT1C
7128,MQW,OHT1
7129,PBC,CBER
7130,PCN,DIHD
7131,JSA,DMD
7132,NXZ,DHT1B
7133,NXZ,OHT1
7134,NSU,DCTD
7135,PFX,OIR
7136,DNE,DCTD
7137,BXL,DHT1C
7138,BXL,OHT1
7139,DOR,DCTD
7140,LIN,DMD
7141,KQJ,DIHD
7142,MXB,DCTD
7143,EZT,OHT3
7144,EZT,DHT3B
7145,OMA,DHT5A
7146,OMA,OHT5
7147,PFU,OIR
7148,LOB,OHT3
7149,LOB,DHT3B
7150,NJH,DHT1A
7151,NJH,OHT1
7152,HJR,DHT1A
7153,HJR,OHT1
7154,MZL,CBER
7155,HRR,OHT6
7156,HRR,DHT6A
7157,NFE,DHT1B
7158,NFE,OHT1
7159,POE,DHT1A
7160,POE,OHT1
7161,OAN,DHT5A
7162,OAN,OHT5
7163,OXW,DHT1A
7164,OXW,OHT1
7165,PGM,DHT6B
7166,PGM,OHT6
7167,POC,DMD
7168,OIB,DCTD
7169,FGE,OHT3
7170,FGE,DHT3A
7171,NHB,DHT1C
7172,NHB,OHT1
7173,GLQ,DIHD
7174,OLX,DHT5A
7175,OLX,OHT5
7176,NMD,DHT2A
7177,NMD,OHT2
7178,NRI,DIHD
7179,PSW,DHT4B
7180,PSW,OHT4
7181,OPA,DHT4B
7182,OPA,OHT4
7183,FHI,OHT3
7184,FHI,DHT3B
7185,KMT,DHT1B
7186,KMT,OHT1
7187,QHE,OHT6
7188,QHE,DHT6A
7189,DRX,DHT2A
7190,DRX,OHT2
7191,PXS,DHT4A
7192,PXS,OHT4
7193,HAW,DHT5A
7194,HAW,OHT5
7195,OVJ,DHT2A
7196,OVJ,OHT2
7197,ONG,DHT4A
7198,ONG,OHT4
7199,CDB,DCTD
7200,LAI,DCTD
7201,MBQ,DHT5B
7202,MBQ,OHT5
7203,FIQ,OHT3
7204,FIQ,DHT3A
7205,JEX,DHT1B
7206,JEX,OHT1
7207,FDJ,OHT3
7208,FDJ,DHT3A
7209,GIS,DIHD
7210,NNS,DHT1C
7211,NNS,OHT1
7212,ORR,DHT5A
7213,ORR,OHT5
7214,GIT,DIHD
7215,OEG,DIHD
7216,IFH,OIR
7217,MVF,DHT4A
7218,MVF,OHT4
7219,LXP,DHT1A
7220,LXP,OHT1
7221,CFT,DCTD
7222,FAL,OHT3
7223,FAL,DHT3B
7224,LPJ,DCTD
7225,PFH,OHT3
7226,PFH,DHT3A
7227,OEK,DHT4A
7228,OEK,OHT4
7229,GAH,DHT4A
7230,GAH,OHT4
7231,DWI,DHT4A
7232,DWI,OHT4
7233,LQK,OHT3
7234,LQK,DHT3B
7235,IEH,OIR
7236,KLN,DCTD
7237,HYB,OIR
7238,FTX,DHT4A
7239,FTX,OHT4
7240,IYH,OIR
7241,QCI,DHT5B
7242,QCI,OHT5
7243,NLU,OHT3
7244,NLU,DHT3A
7245,LCC,DHT1A
7246,LCC,OHT1
7247,PML,DHT6C
7248,PML,OHT6
7249,OBL,DHT6C
7250,OBL,OHT6
7251,GBI,DHT4A
7252,GBI,OHT4
7253,HDQ,OHT3
7254,HDQ,DHT3B
7255,EYC,OHT3
7256,EYC,DHT3B
7257,KIF,DHT1B
7258,KIF,OHT1
7259,LSL,DMD
7260,HEQ,OHT3
7261,HEQ,DHT3B
7262,ORE,DHT4A
7263,ORE,OHT4
7264,MOF,DHT5A
7265,MOF,OHT5
7266,HLH,DHT1A
7267,HLH,OHT1
7268,JBE,DIHD
7269,CGO,DCTD
7270,PZX,DHT2B
7271,PZX,OHT2
7272,JZO,DIHD
7273,BTO,DHT1C
7274,BTO,OHT1
7275,CDE,DCTD
7276,HPK,DHT1A
7277,HPK,OHT1
7278,FXP,DHT4B
7279,FXP,OHT4
7280,EBZ,DHT1B
7281,EBZ,OHT1
7282,DGA,DIHD
7283,HTD,DHT4A
7284,HTD,OHT4
7285,KAI,DHT1C
7286,KAI,OHT1
7287,JRI,DCTD
7288,MQI,OHT3
7289,MQI,DHT3B
7290,OIK,OIR
7291,MHJ,DMD
7292,HGK,OHT3
7293,HGK,DHT3B
7294,FCD,OIR
7295,FPK,DHT3C
7296,FPK,OHT3
7297,KTD,DHT5B
7298,KTD,OHT5
7299,GCD,DHT4A
7300,GCD,OHT4
7301,OAS,OIR
7302,MCH,DHT4B
7303,MCH,OHT4
7304,IRA,DHT5B
7305,IRA,OHT5
7306,PWY,DHT3C
7307,PWY,OHT3
7308,JIK,DCTD
7309,NGY,DHT1A
7310,NGY,OHT1
7311,OCL,DHT2A
7312,OCL,OHT2
7313,EHZ,DHT1B
7314,EHZ,OHT1
7315,DDG,DIHD
7316,DGN,DIHD
7317,PPU,DMD
7318,NEJ,OHT3
7319,NEJ,DHT3A
7320,PKB,OIR
7321,FSE,DHT4A
7322,FSE,OHT4
7323,DGM,DIHD
7324,DAH,DIHD
7325,NQM,DCTD
7326,LYT,DHT6C
7327,LYT,OHT6
7328,HWA,OHT6
7329,HWA,DHT6A
7330,ORQ,DHT4B
7331,ORQ,OHT4
7332,QBV,DIHD
7333,ERY,DHT4B
7334,ERY,OHT4
7335,LLD,DHT3C
7336,LLD,OHT3
7337,HLD,DHT1A
7338,HLD,OHT1
7339,LMN,DHT6C
7340,LMN,OHT6
7341,KLI,DCTD
7342,NDY,DCTD
7343,QDW,DHT1A
7344,QDW,OHT1
7345,LLM,DMD
7346,IWW,OIR
7347,NFT,DCTD
7348,HJB,DHT1A
7349,HJB,OHT1
7350,QFS,DMD
7351,OKL,DHT3C
7352,OKL,OHT3
7353,CFB,DCTD
7354,EGZ,DHT1B
7355,EGZ,OHT1
7356,FNP,DHT3C
7357,FNP,OHT3
7358,NOZ,DIHD
7359,GWJ,DHT5A
7360,GWJ,OHT5
7361,PHO,OHT3
7362,PHO,DHT3A
7363,GQB,DMD
7364,PZQ,DHT4A
7365,PZQ,OHT4
7366,OAU,DIHD
7367,NWJ,DHT4B
7368,NWJ,OHT4
7369,MUZ,DHT5B
7370,MUZ,OHT5
7371,EXB,OHT3
7372,EXB,DHT3A
7373,KXK,OIR
7374,CCO,DHT1C
7375,CCO,OHT1
7376,NOE,DIHD
7377,LHD,OHT3
7378,LHD,DHT3B
7379,NUF,DHT5A
7380,NUF,OHT5
7381,ELW,DHT1B
7382,ELW,OHT1
7383,MXD,DHT2A
7384,MXD,OHT2
7385,NFH,DHT1A
7386,NFH,OHT1
7387,JOD,DHT2B
7388,JOD,OHT2
7389,DPJ,DCTD
7390,PYK,DHT4B
7391,PYK,OHT4
7392,LZJ,OHT6
7393,LZJ,DHT6A
7394,MJS,OIR
7395,DIZ,DCTD
7396,EKK,DHT1B
7397,EKK,OHT1
7398,HTZ,DHT4A
7399,HTZ,OHT4
7400,MCV,DHT6B
7401,MCV,OHT6
7402,DRI,DHT2A
7403,DRI,OHT2
7404,PFE,OHT3
7405,PFE,DHT3A
7406,QBX,DMD
7407,NLV,OHT3
7408,NLV,DHT3A
7409,JOM,DHT2A
7410,JOM,OHT2
7411,GLK,CBER
7412,NNJ,DHT1C
7413,NNJ,OHT1
7414,EJJ,DHT1B
7415,EJJ,OHT1
7416,DQY,OHT2
7417,DQY,DHT2C
7418,JHC,DCTD
7419,ELZ,DHT1B
7420,ELZ,OHT1
7421,HBM,DHT5A
7422,HBM,OHT5
7423,GPI,DMD
7424,GXT,DHT5A
7425,GXT,OHT5
7426,JPC,DIHD
7427,HJZ,DHT1A
7428,HJZ,OHT1
7429,GBL,OHT3
7430,GBL,DHT3B
7431,KOX,DHT4B
7432,KOX,OHT4
7433,MIG,DCTD
7434,MSR,DHT1A
7435,MSR,OHT1
7436,LXM,DHT5B
7437,LXM,OHT5
7438,EHB,OIR
7439,DAE,DIHD
7440,GSA,DMD
7441,LSW,DIHD
7442,GPE,DMD
7443,OAL,DHT5B
7444,OAL,OHT5
7445,MDR,DHT3C
7446,MDR,OHT3
7447,HSO,DHT4A
7448,HSO,OHT4
7449,LTX,DMD
7450,PIY,DHT5A
7451,PIY,OHT5
7452,OLT,DHT5A
7453,OLT,OHT5
7454,MJX,DMD
7455,OYL,DIHD
7456,KOQ,DHT1B
7457,KOQ,OHT1
7458,KOK,DHT1B
7459,KOK,OHT1
7460,MBV,OHT6
7461,MBV,DHT6A
7462,DKR,DCTD
7463,NDJ,DHT6B
7464,NDJ,OHT6
7465,OBH,OHT3
7466,OBH,DHT3A
7467,JDZ,DHT6C
7468,JDZ,OHT6
7469,KQH,DIHD
7470,KTJ,DIHD
7471,JFR,DIHD
7472,NJJ,DHT1A
7473,NJJ,OHT1
7474,NAI,DHT1A
7475,NAI,OHT1
7476,HCG,DHT5A
7477,HCG,OHT5
7478,FZT,DHT4A
7479,FZT,OHT4
7480,PBP,OHT3
7481,PBP,DHT3A
7482,MVY,CBER
7483,KTS,DIHD
7484,NDG,OHT6
7485,NDG,DHT6A
7486,IAL,OIR
7487,NSI,OHT3
7488,NSI,DHT3A
7489,JSN,DMD
7490,GGG,DIHD
7491,LLN,DHT5A
7492,LLN,OHT5
7493,QHJ,DCTD
7494,KMI,DHT3C
7495,KMI,OHT3
7496,HDI,OHT3
7497,HDI,DHT3B
7498,NDS,OHT3
7499,NDS,DHT3A
7500,HIT,DHT1A
7501,HIT,OHT1
7502,QEX,OHT2
7503,QEX,DHT2C
7504,EXS,OHT3
7505,EXS,DHT3B
7506,MVG,DHT4A
7507,MVG,OHT4
7508,DEZ,DIHD
7509,NXV,DHT1B
7510,NXV,OHT1
7511,FKW,OHT3
7512,FKW,DHT3A
7513,DIO,DCTD
7514,PNA,DHT5A
7515,PNA,OHT5
7516,HQE,DHT1A
7517,HQE,OHT1
7518,GAP,DHT4B
7519,GAP,OHT4
7520,PKD,DHT4A
7521,PKD,OHT4
7522,FNC,DHT1C
7523,FNC,OHT1
7524,JFA,DHT5B
7525,JFA,OHT5
7526,DNL,DCTD
7527,QHV,DMD
7528,GKG,DIHD
7529,GCJ,DHT4A
7530,GCJ,OHT4
7531,QAB,DHT2A
7532,QAB,OHT2
7533,GFI,DHT4A
7534,GFI,OHT4
7535,PFG,OIR
7536,KXY,DHT1B
7537,KXY,OHT1
7538,FSR,DHT1A
7539,FSR,OHT1
7540,LGR,DCTD
7541,QAI,DHT4B
7542,QAI,OHT4
7543,LLG,DIHD
7544,JJN,DCTD
7545,LPQ,DHT6C
7546,LPQ,OHT6
7547,LGA,DMD
7548,REF,DHT4A
7549,REF,OHT4
7550,FCY,OHT3
7551,FCY,DHT3A
7552,QDV,DHT1A
7553,QDV,OHT1
7554,IWB,OIR
7555,OED,DHT2A
7556,OED,OHT2
7557,LSI,DMD
7558,KBN,DHT1C
7559,KBN,OHT1
7560,HCB,DHT5B
7561,HCB,OHT5
7562,DPH,DCTD
7563,EFT,DHT1B
7564,EFT,OHT1
7565,QEM,DHT5A
7566,QEM,OHT5
7567,MAU,DHT1B
7568,MAU,OHT1
7569,IDO,OIR
7570,IAT,OIR
7571,HDM,OHT3
7572,HDM,DHT3B
7573,NGA,DCTD
7574,KWE,OHT6
7575,KWE,DHT6A
7576,CJA,DCTD
7577,EMX,DHT1C
7578,EMX,OHT1
7579,HDY,OHT3
7580,HDY,DHT3B
7581,LDF,DHT2A
7582,LDF,OHT2
7583,HER,OHT3
7584,HER,DHT3B
7585,HDT,OHT3
7586,HDT,DHT3B
7587,NLX,OHT3
7588,NLX,DHT3A
7589,EXD,OHT3
7590,EXD,DHT3A
7591,PJE,DCTD
7592,GAQ,DHT4B
7593,GAQ,OHT4
7594,DBI,DIHD
7595,MDD,DHT4B
7596,MDD,OHT4
7597,EWA,DHT1C
7598,EWA,OHT1
7599,EHD,OIR
7600,IWQ,OIR
7601,ISM,DHT5B
7602,ISM,OHT5
7603,INI,DHT5B
7604,INI,OHT5
7605,JLC,DCTD
7606,KPD,DHT3C
7607,KPD,OHT3
7608,DPA,DCTD
7609,MNF,DHT4B
7610,MNF,OHT4
7611,NLA,DHT1A
7612,NLA,OHT1
7613,PEV,OHT3
7614,PEV,DHT3A
7615,NMP,OIR
7616,NST,DIHD
7617,EGS,DHT1B
7618,EGS,OHT1
7619,KXE,OHT6
7620,KXE,DHT6A
7621,LAR,DCTD
7622,LXG,DCTD
7623,MJM,DMD
7624,QDB,DHT2A
7625,QDB,OHT2
7626,PTL,OHT2
7627,PTL,DHT2C
7628,HFH,OHT3
7629,HFH,DHT3B
7630,NAN,OIR
7631,OYA,DIHD
7632,PEC,DHT4B
7633,PEC,OHT4
7634,GHO,DIHD
7635,PJM,DHT5A
7636,PJM,OHT5
7637,DKN,DCTD
7638,DFS,DIHD
7639,MFA,DHT2A
7640,MFA,OHT2
7641,DPO,DCTD
7642,KGB,DHT1C
7643,KGB,OHT1
7644,KTW,OHT6
7645,KTW,DHT6A
7646,LRT,DHT3C
7647,LRT,OHT3
7648,KKS,OIR
7649,KIO,OIR
7650,DAX,DIHD
7651,FXW,DHT4A
7652,FXW,OHT4
7653,BXH,DHT1C
7654,BXH,OHT1
7655,NGL,DCTD
7656,LFM,DCTD
7657,QKU,DHT4B
7658,QKU,OHT4
7659,NFP,DHT1B
7660,NFP,OHT1
7661,LJT,DHT3C
7662,LJT,OHT3
7663,JOS,DHT4A
7664,JOS,OHT4
7665,FHN,OHT3
7666,FHN,DHT3A
7667,PGY,OIR
7668,INT,DHT5B
7669,INT,OHT5
7670,KRK,DHT2A
7671,KRK,OHT2
7672,LFL,DHT4A
7673,LFL,OHT4
7674,PZF,DMD
7675,DPP,DCTD
7676,FMW,DHT3C
7677,FMW,OHT3
7678,EXY,OHT3
7679,EXY,DHT3B
7680,PAY,DHT4A
7681,PAY,OHT4
7682,FWK,DHT4A
7683,FWK,OHT4
7684,LRE,DHT1C
7685,LRE,OHT1
7686,GMR,DMD
7687,ODF,OHT3
7688,ODF,DHT3A
7689,GRJ,DMD
7690,EGM,DHT1B
7691,EGM,OHT1
7692,KSW,CBER
7693,JYK,DHT4A
7694,JYK,OHT4
7695,NVY,DHT2A
7696,NVY,OHT2
7697,MWQ,DCTD
7698,PDA,DCTD
7699,KOM,DHT1B
7700,KOM,OHT1
7701,NYE,DHT1B
7702,NYE,OHT1
7703,IXD,OIR
7704,FKQ,OHT3
7705,FKQ,DHT3A
7706,OCZ,OHT3
7707,OCZ,DHT3A
7708,EHA,DHT1B
7709,EHA,OHT1
7710,NKB,DHT6B
7711,NKB,OHT6
7712,KKA,OIR
7713,JXW,DHT1C
7714,JXW,OHT1
7715,KDM,OHT3
7716,KDM,DHT3A
7717,PFC,CBER
7718,QCZ,CBER
7719,NAK,DCTD
7720,QAF,DHT5A
7721,QAF,OHT5
7722,KZT,DCTD
7723,NZT,OIR
7724,FKX,OHT3
7725,FKX,DHT3A
7726,LFP,DCTD
7727,PQO,DCTD
7728,JNX,DCTD
7729,OVZ,DHT6B
7730,OVZ,OHT6
7731,GAG,DHT4B
7732,GAG,OHT4
7733,POG,DMD
7734,HII,OHT3
7735,HII,DHT3B
7736,PIT,DMD
7737,JSK,DMD
7738,FJR,OHT3
7739,FJR,DHT3A
7740,QHG,DHT6B
7741,QHG,OHT6
7742,OJX,DHT2A
7743,OJX,OHT2
7744,HWO,OHT6
7745,HWO,DHT6A
7746,NZP,DHT4B
7747,NZP,OHT4
7748,FGW,OHT3
7749,FGW,DHT3B
7750,LKY,OHT3
7751,LKY,DHT3B
7752,DSY,DHT2B
7753,DSY,OHT2
7754,PFV,DHT2B
7755,PFV,OHT2
7756,FDB,OHT3
7757,FDB,DHT3A
7758,FBQ,DHT4A
7759,FBQ,OHT4
7760,OIO,OIR
7761,LLQ,OHT3
7762,LLQ,DHT3B
7763,QAA,DMD
7764,JAQ,OIR
7765,DWJ,DHT2B
7766,DWJ,OHT2
7767,GFA,DHT4A
7768,GFA,OHT4
7769,KCX,DHT4B
7770,KCX,OHT4
7771,EYY,DHT4B
7772,EYY,OHT4
7773,HCJ,DHT5A
7774,HCJ,OHT5
7775,ODX,OHT3
7776,ODX,DHT3A
7777,IBD,OIR
7778,GEL,DHT4B
7779,GEL,OHT4
7780,PWM,DHT3C
7781,PWM,OHT3
7782,IBE,OIR
7783,JNY,DCTD
7784,PAJ,OHT3
7785,PAJ,DHT3B
7786,NXQ,DHT3C
7787,NXQ,OHT3
7788,HBK,OIR
7789,CFW,DCTD
7790,MCK,DHT1C
7791,MCK,OHT1
7792,PPK,OHT3
7793,PPK,DHT3A
7794,MGS,DCTD
7795,JLG,DCTD
7796,CKA,DCTD
7797,PLV,DHT1B
7798,PLV,OHT1
7799,DHX,DIHD
7800,EBP,DHT1B
7801,EBP,OHT1
7802,LZW,DHT5B
7803,LZW,OHT5
7804,LRM,DIHD
7805,PGO,DHT3C
7806,PGO,OHT3
7807,DAB,DIHD
7808,FKN,OHT3
7809,FKN,DHT3A
7810,HYI,OIR
7811,MDB,DMD
7812,NSM,DHT1B
7813,NSM,OHT1
7814,DCK,DIHD
7815,NFZ,DCTD
7816,PVG,DCTD
7817,FIN,OHT3
7818,FIN,DHT3A
7819,CHN,DIHD
7820,OGQ,DHT1C
7821,OGQ,OHT1
7822,MRH,DHT1A
7823,MRH,OHT1
7824,OVX,OHT3
7825,OVX,DHT3B
7826,JKW,DCTD
7827,KQO,DCTD
7828,GWM,DHT5A
7829,GWM,OHT5
7830,NDA,DHT5B
7831,NDA,OHT5
7832,KPB,OIR
7833,LFQ,DCTD
7834,DTJ,DHT2B
7835,DTJ,OHT2
7836,HBW,DHT5A
7837,HBW,OHT5
7838,NEI,DHT1B
7839,NEI,OHT1
7840,DXS,DHT2B
7841,DXS,OHT2
7842,IQF,DHT5B
7843,IQF,OHT5
7844,FSO,DHT4A
7845,FSO,OHT4
7846,MEB,DHT3C
7847,MEB,OHT3
7848,MPT,OHT3
7849,MPT,DHT3B
7850,NPT,DHT2B
7851,NPT,OHT2
7852,NRJ,DHT4B
7853,NRJ,OHT4
7854,JJP,DCTD
7855,DIR,DCTD
7856,OTX,DHT5B
7857,OTX,OHT5
7858,DLF,DCTD
7859,HTQ,OHT6
7860,HTQ,DHT6A
7861,HGL,OHT3
7862,HGL,DHT3B
7863,NCD,DMD
7864,OCK,OHT3
7865,OCK,DHT3B
7866,MYL,DMD
7867,QJA,DHT1C
7868,QJA,OHT1
7869,PQH,DHT3C
7870,PQH,OHT3
7871,FBR,OHT3
7872,FBR,DHT3B
7873,DFL,DIHD
7874,HGW,OHT3
7875,HGW,DHT3B
7876,NFA,OHT2
7877,NFA,DHT2C
7878,MIE,DHT2B
7879,MIE,OHT2
7880,MQB,OIR
7881,KSB,CBER
7882,PKC,OHT6
7883,PKC,DHT6A
7884,NFK,OHT3
7885,NFK,DHT3A
7886,FOH,DHT3C
7887,FOH,OHT3
7888,CGC,DCTD
7889,DEG,DIHD
7890,IZF,OIR
7891,FWH,DHT4A
7892,FWH,OHT4
7893,PUR,DHT3C
7894,PUR,OHT3
7895,BTQ,DHT1C
7896,BTQ,OHT1
7897,JGJ,DCTD
7898,CCY,DCTD
7899,KDC,DHT4A
7900,KDC,OHT4
7901,QHT,CBER
7902,JKH,DCTD
7903,KYB,DHT1A
7904,KYB,OHT1
7905,MYR,CBER
7906,FNJ,DHT3C
7907,FNJ,OHT3
7908,HNY,DHT1A
7909,HNY,OHT1
7910,FXO,DHT4B
7911,FXO,OHT4
7912,GLE,CBER
7913,NKG,DHT6B
7914,NKG,OHT6
7915,ECC,DHT1B
7916,ECC,OHT1
7917,QJS,DCTD
7918,HIB,OHT3
7919,HIB,DHT3B
7920,NLL,DHT4B
7921,NLL,OHT4
7922,HDE,OHT3
7923,HDE,DHT3B
7924,DBK,DIHD
7925,FAT,OHT3
7926,FAT,DHT3A
7927,OWK,OIR
7928,HRO,DHT1A
7929,HRO,OHT1
7930,NGI,DCTD
7931,FJZ,OHT3
7932,FJZ,DHT3A
7933,NYL,DHT1B
7934,NYL,OHT1
7935,BTI,DHT1C
7936,BTI,OHT1
7937,NBY,DHT4B
7938,NBY,OHT4
7939,IMQ,DHT5B
7940,IMQ,OHT5
7941,PLL,OHT3
7942,PLL,DHT3A
7943,PWR,DHT3C
7944,PWR,OHT3
7945,MWZ,DHT4B
7946,MWZ,OHT4
7947,IQI,DHT5B
7948,IQI,OHT5
7949,OAJ,DHT1B
7950,OAJ,OHT1
7951,OMX,OHT6
7952,OMX,DHT6A
7953,HXJ,OHT6
7954,HXJ,DHT6A
7955,CHQ,DCTD
7956,CAI,DHT1C
7957,CAI,OHT1
7958,MUA,OIR
7959,NBF,DHT1A
7960,NBF,OHT1
7961,PHC,DHT3C
7962,PHC,OHT3
7963,LOQ,DIHD
7964,NCJ,DHT1A
7965,NCJ,OHT1
7966,GJN,DIHD
7967,OQI,OHT6
7968,OQI,DHT6A
7969,DJD,DCTD
7970,KKM,OIR
7971,EBO,DHT1B
7972,EBO,OHT1
7973,BYK,DHT1C
7974,BYK,OHT1
7975,GQA,DMD
7976,JDG,OHT6
7977,JDG,DHT6A
7978,NSQ,DHT1B
7979,NSQ,OHT1
7980,IPT,DHT5B
7981,IPT,OHT5
7982,MYJ,CBER
7983,NFF,DHT1A
7984,NFF,OHT1
